query_id,query_planning_time,plan_total_cost,plan_startup_cost,plan_rows,plan_width,output_rows,max_depth,num_operators,has_sort,has_hash,is_parallel_aware,max_workers_planned,max_workers_launched,node_type_Seq Scan_count,node_type_Hash Join_count,node_type_Merge Join_count,node_type_Nested Loop_count,node_type_Aggregate_count,node_type_Sort_count,node_type_Limit_count,node_type_Materialize_count,node_type_Gather_count,node_type_Gather Merge_count,node_type_OTHER_count,total_estimated_rows,total_estimated_bytes,total_actual_rows,total_actual_loops,total_actual_time_node,rows_estimate_error,rows_estimate_ratio,output_row_estimation_error,output_row_estimation_ratio,cost_time_ratio,sum_node_actual_time_vs_total_actual_time_ratio,query_length_chars,has_group_by,has_order_by,has_limit,num_aggregate_functions,num_joins,num_tables_referenced,num_where_conditions,actual_execution_time
2852,0.082,511392.48,270832.13,29,20,29,8,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,33503023.0,543046980.0,12992169.0,32.0,26844.189000000002,-20510854.0,0.3877909465065287,0,1.0,0.010698297714506871,4.906606965526961,492,1,1,1,1,2,3,0,5471.029
2853,0.057,1028778.61,1028767.06,99,17,99,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,13752239.0,217536351.0,5001107.0,17.0,7093.971,-8751132.0,0.36365765603695516,0,1.0,0.0008197089167707326,8.41216579172986,240,0,1,1,0,1,2,0,843.299
2854,0.051,63795.14,29780.31,41,12,41,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,4775041.0,50750492.0,2918326.0,13.0,1672.3280000000002,-1856715.0,0.6111625010130803,0,1.0,0.008797456984967821,2.9797286341728513,238,0,1,1,0,1,2,0,561.235
2855,0.045,134.48,134.43,19,12,0,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,228.0,1824.0,0.0,4.0,0.028,-228.0,0.0,-19,0.0,0.00012641284949434863,1.6470588235294117,296,0,1,1,0,1,2,1,0.017
2856,0.02,1952.25,1952.05,79,112,79,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30419.0,2326928.0,20208.0,6.0,10.972,-10211.0,0.6643216410795885,0,1.0,0.0019213727750032013,2.9250866435617167,229,0,1,1,0,1,2,0,3.751
2857,0.077,1225576.7,1225573.87,25,48,25,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,23003619.0,809134336.0,5601889.0,30.0,19839.138999999996,-17401730.0,0.2435220736354571,0,1.0,0.0014261082150142052,11.350888113948635,410,1,1,1,1,2,3,0,1747.805
2858,0.143,261385.36,261383.16,18,273,18,11,15,1,1,1,2,2,4,3,0,0,2,1,1,0,0,1,3,5438368.0,1268071614.0,1150721.0,39.0,14982.955999999996,-4287647.0,0.2115930735102884,0,1.0,0.006052714658540938,9.470350314868107,619,1,1,1,1,3,4,0,1582.091
2859,0.119,1191853.41,1050835.66,17,94,17,7,11,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,1,31088140.0,1763133556.0,9052763.0,66.0,68148.204,-22035377.0,0.2911966750021069,0,1.0,0.009484782193139004,6.028429815816222,414,1,1,1,1,2,3,0,11304.47
2860,0.076,476598.86,236039.34,29,14,29,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,20748854.0,207476992.0,12367069.0,19.0,13193.215,-8381785.0,0.596036243736642,0,1.0,0.009739851245133067,2.842139016743207,314,0,1,1,0,1,2,0,4642.002
2861,0.052,1955.82,1955.62,83,138,83,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30423.0,3149534.0,20216.0,6.0,11.399999999999999,-10207.0,0.664497255366006,0,1.0,0.0019787096972114,2.9457364341085266,263,0,1,1,0,1,2,0,3.87
2862,0.052,92833.0,29780.31,76,62,76,5,8,1,0,1,2,2,2,0,0,1,1,1,1,1,0,1,0,6275076.0,165354712.0,3039762.0,127.0,34406.705,-3235314.0,0.48441835604859607,0,1.0,0.1069577844085616,3.4651999574588603,281,1,1,1,1,1,2,0,9929.212
2863,0.067,27382.12,27376.17,51,134,51,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,312716.0,35398744.0,100137.0,17.0,137.46,-212579.0,0.3202170659640057,0,1.0,0.000734968658379994,6.830310559006212,260,0,1,1,0,1,2,0,20.125
